IndicatorId,Category,CategoryType,Age,Sex,Trend,Denominator,CategoryTypeId,UpperCI,Value,Count,AreaCode,SexID,AgeID,Year,LowerCI,CategoryId
41101,"","",All ages,Female,"",16140,,15,14.4,2310,E08000005,2,1,2018,13.8,
41101,"","",All ages,Female,"",20755,,13.5,13,2775,E08000006,2,1,2018,12.5,
41101,"","",All ages,Female,"",23965,,14.8,14.3,3455,E08000007,2,1,2018,13.8,
41101,"","",All ages,Female,"",15940,,14.1,13.5,2185,E08000008,2,1,2018,13,
41101,"","",All ages,Female,"",16510,,14.2,13.6,2260,E08000009,2,1,2018,13.1,
41101,"","",All ages,Female,"",21205,,14.3,13.8,2960,E08000010,2,1,2018,13.3,
41101,"","",All ages,Female,"",15440,,15.4,14.8,2305,E08000011,2,1,2018,14.2,
41101,"","",All ages,Female,"",39295,,15.6,15.3,6000,E08000012,2,1,2018,14.9,
41101,"","",All ages,Female,"",14750,,14.2,13.6,1995,E08000013,2,1,2018,13,
41101,"","",All ages,Female,"",25390,,14.7,14.2,3795,E08000014,2,1,2018,13.7,
41101,"","",All ages,Female,"",26180,,15,14.6,3800,E08000015,2,1,2018,14.1,
41101,"","",All ages,Female,"",195835,,14.2,14.1,27675,E54000008,2,1,2018,13.9,
41101,"","",All ages,Female,"",115390,,13.7,13.5,15330,E54000048,2,1,2018,13.3,
41101,"","",All ages,Persons,"",19340,,13.6,13.1,2470,E06000006,4,1,2018,12.6,
41101,"","",All ages,Persons,"",27085,,13.2,12.8,3420,E06000007,4,1,2018,12.3,
41101,"","",All ages,Persons,"",20505,,14.7,14.1,2800,E06000008,4,1,2018,13.6,
41101,"","",All ages,Persons,"",19440,,13.9,13.4,2625,E06000009,4,1,2018,12.9,
41101,"","",All ages,Persons,"",45130,,13.4,13,5905,E06000049,4,1,2018,12.7,
41101,"","",All ages,Persons,"",42590,,14.3,13.9,5895,E06000050,4,1,2018,13.6,
41101,"","",All ages,Persons,"",11905,,15,14.3,1685,E07000117,4,1,2018,13.6,
41101,"","",All ages,Persons,"",13910,,15.2,14.5,1960,E07000118,4,1,2018,13.9,
41101,"","",All ages,Persons,"",8975,,13.4,12.6,1135,E07000119,4,1,2018,11.9,
41101,"","",All ages,Persons,"",11565,,15.3,14.6,1650,E07000120,4,1,2018,13.9,
41101,"","",All ages,Persons,"",16790,,15.1,14.5,2440,E07000121,4,1,2018,13.9,
41101,"","",All ages,Persons,"",11620,,13.9,13.2,1485,E07000122,4,1,2018,12.5,
41101,"","",All ages,Persons,"",20220,,15.3,14.8,2845,E07000123,4,1,2018,14.3,
41101,"","",All ages,Persons,"",6395,,14.3,13.3,835,E07000124,4,1,2018,12.4,
41101,"","",All ages,Persons,"",8480,,14.2,13.4,1095,E07000125,4,1,2018,12.6,
41101,"","",All ages,Persons,"",14120,,15.6,15,2035,E07000126,4,1,2018,14.3,
41101,"","",All ages,Persons,"",15135,,13.6,13,2030,E07000127,4,1,2018,12.4,
41101,"","",All ages,Persons,"",13385,,13.7,13,1755,E07000128,4,1,2018,12.4,
41101,"","",All ages,Persons,"",34065,,13.9,13.5,4550,E08000001,4,1,2018,13.1,
41101,"","",All ages,Persons,"",24065,,14.2,13.7,3255,E08000002,4,1,2018,13.2,
41101,"","",All ages,Persons,"",71770,,14.4,14.1,9840,E08000003,4,1,2018,13.8,
41101,"","",All ages,Persons,"",34495,,16.4,15.9,5500,E08000004,4,1,2018,15.5,
41101,"","",All ages,Persons,"",30120,,14.7,14.3,4260,E08000005,4,1,2018,13.8,
41101,"","",All ages,Persons,"",36330,,13.9,13.5,4945,E08000006,4,1,2018,13.1,
41101,"","",All ages,Persons,"",42130,,14.3,14,5880,E08000007,4,1,2018,13.6,
41101,"","",All ages,Persons,"",29395,,14.2,13.7,4035,E08000008,4,1,2018,13.3,
41101,"","",All ages,Persons,"",29900,,14.4,13.9,4150,E08000009,4,1,2018,13.5,
41101,"","",All ages,Persons,"",39545,,14.6,14.2,5625,E08000010,4,1,2018,13.9,
41101,"","",All ages,Persons,"",27150,,15.4,15,4105,E08000011,4,1,2018,14.5,
41101,"","",All ages,Persons,"",70765,,15.5,15.3,10855,E08000012,4,1,2018,15,
41101,"","",All ages,Persons,"",27135,,14.4,13.9,3800,E08000013,4,1,2018,13.5,
41101,"","",All ages,Persons,"",45740,,14.7,14.4,6890,E08000014,4,1,2018,14,
41101,"","",All ages,Persons,"",46610,,15,14.7,6825,E08000015,4,1,2018,14.3,
41101,"","",All ages,Persons,"",353510,,14.3,14.2,50485,E54000008,4,1,2018,14.1,
41101,"","",All ages,Persons,"",213255,,14,13.8,29055,E54000048,4,1,2018,13.7,
41101,"","",All ages,Male,"",2953199,,14.5,14.4,426668,E92000001,1,1,2019,14.4,
41101,Most deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Male,"",712685,117,15.7,15.6,111480,E92000001,1,1,2019,15.5,1
41101,Second most deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Male,"",614810,117,14.9,14.8,90955,E92000001,1,1,2019,14.7,2
41101,Average deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Male,"",568620,117,14.4,14.3,81590,E92000001,1,1,2019,14.2,3
41101,Second least deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Male,"",528420,117,13.9,13.8,73035,E92000001,1,1,2019,13.7,4
41101,Least deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Male,"",480130,117,13.6,13.5,64170,E92000001,1,1,2019,13.4,5
41101,"","",All ages,Female,"",3536849,,14.2,14.2,500857,E92000001,2,1,2019,14.1,
41101,Most deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Female,"",867795,117,15.2,15.1,131825,E92000001,2,1,2019,15,1
41101,Second most deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Female,"",743035,117,14.6,14.5,107910,E92000001,2,1,2019,14.4,2
41101,Average deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Female,"",684630,117,14.1,14,95855,E92000001,2,1,2019,13.9,3
41101,Second least deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Female,"",630135,117,13.7,13.7,85775,E92000001,2,1,2019,13.6,4
41101,Least deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Female,"",568805,117,13.4,13.3,75370,E92000001,2,1,2019,13.3,5
41101,"","",All ages,Persons,"",6490048,,14.3,14.3,927525,E92000001,4,1,2019,14.3,
41101,Most deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Persons,"",1580480,117,15.4,15.3,243305,E92000001,4,1,2019,15.2,1
41101,Second most deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Persons,"",1357845,117,14.7,14.6,198865,E92000001,4,1,2019,14.5,2
41101,Average deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Persons,"",1253250,117,14.2,14.1,177445,E92000001,4,1,2019,14.1,3
41101,Second least deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Persons,"",1158550,117,13.8,13.7,158810,E92000001,4,1,2019,13.6,4
41101,Least deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Persons,"",1048935,117,13.5,13.4,139540,E92000001,4,1,2019,13.3,5
41101,"","",All ages,Male,"",8465,,13.6,12.8,1080,E06000006,1,1,2019,12.1,
41101,"","",All ages,Male,"",13375,,14.4,13.7,1840,E06000007,1,1,2019,13.1,
41101,"","",All ages,Male,"",10790,,16,15.3,1560,E06000008,1,1,2019,14.5,
41101,"","",All ages,Male,"",9420,,14.3,13.5,1275,E06000009,1,1,2019,12.8,
41101,"","",All ages,Male,"",21445,,14.4,13.9,2985,E06000049,1,1,2019,13.4,
41101,"","",All ages,Male,"",18970,,14,13.5,2580,E06000050,1,1,2019,13,
41101,"","",All ages,Male,"",6300,,16.3,15.2,935,E07000117,1,1,2019,14.3,
41101,"","",All ages,Male,"",6095,,15.3,14.4,885,E07000118,1,1,2019,13.4,
41101,"","",All ages,Male,"",4255,,14.3,13.2,565,E07000119,1,1,2019,12.1,
41101,"","",All ages,Male,"",5930,,15.7,14.7,835,E07000120,1,1,2019,13.7,
41101,"","",All ages,Male,"",7385,,14,13.2,980,E07000121,1,1,2019,12.4,
41101,"","",All ages,Male,"",6045,,15.1,14.1,840,E07000122,1,1,2019,13.2,
41101,"","",All ages,Male,"",8220,,15.7,14.8,1205,E07000123,1,1,2019,14,
41101,"","",All ages,Male,"",3220,,15.2,13.9,435,E07000124,1,1,2019,12.6,
41101,"","",All ages,Male,"",4115,,14.6,13.4,530,E07000125,1,1,2019,12.3,
41101,"","",All ages,Male,"",5790,,17,15.9,925,E07000126,1,1,2019,14.9,
41101,"","",All ages,Male,"",6920,,13.9,13,935,E07000127,1,1,2019,12.2,
41101,"","",All ages,Male,"",6030,,13.8,12.8,785,E07000128,1,1,2019,12,
41101,"","",All ages,Male,"",14620,,14.7,14.1,2025,E08000001,1,1,2019,13.5,
41101,"","",All ages,Male,"",11265,,14.2,13.5,1490,E08000002,1,1,2019,12.9,
41101,"","",All ages,Male,"",32415,,14.8,14.4,4445,E08000003,1,1,2019,14,
41101,"","",All ages,Male,"",15625,,16.4,15.7,2400,E08000004,1,1,2019,15.1,
41101,"","",All ages,Male,"",13825,,15.5,14.8,2005,E08000005,1,1,2019,14.2,
41101,"","",All ages,Male,"",15330,,14,13.4,2040,E08000006,1,1,2019,12.8,
41101,"","",All ages,Male,"",18175,,14.6,14,2535,E08000007,1,1,2019,13.5,
41101,"","",All ages,Male,"",13780,,15.1,14.4,1970,E08000008,1,1,2019,13.8,
41101,"","",All ages,Male,"",13050,,14.9,14.3,1840,E08000009,1,1,2019,13.6,
41101,"","",All ages,Male,"",17390,,13.1,12.6,2165,E08000010,1,1,2019,12,
41101,"","",All ages,Male,"",11090,,15.9,15.1,1680,E08000011,1,1,2019,14.4,
41101,"","",All ages,Male,"",31345,,16.8,16.4,5185,E08000012,1,1,2019,15.9,
41101,"","",All ages,Male,"",12205,,14.8,14.1,1740,E08000013,1,1,2019,13.5,
41101,"","",All ages,Male,"",19435,,15.4,14.9,3005,E08000014,1,1,2019,14.3,
41101,"","",All ages,Male,"",19770,,15.6,15.1,3005,E08000015,1,1,2019,14.6,
41101,"","",All ages,Male,"",157095,,14.9,14.7,23295,E54000008,1,1,2019,14.5,
41101,"","",All ages,Male,"",100240,,14.3,14.1,13930,E54000048,1,1,2019,13.8,
41101,"","",All ages,Female,"",10985,,13.7,13,1400,E06000006,2,1,2019,12.3,
41101,"","",All ages,Female,"",16365,,13.6,13.1,2200,E06000007,2,1,2019,12.5,
41101,"","",All ages,Female,"",12105,,15.4,14.7,1725,E06000008,2,1,2019,14,
41101,"","",All ages,Female,"",10665,,14.2,13.5,1430,E06000009,2,1,2019,12.8,
41101,"","",All ages,Female,"",25115,,13.3,12.8,3275,E06000049,2,1,2019,12.4,
41101,"","",All ages,Female,"",23670,,13.9,13.4,3140,E06000050,2,1,2019,13,
41101,"","",All ages,Female,"",6730,,13.3,12.4,820,E07000117,2,1,2019,11.6,
41101,"","",All ages,Female,"",7775,,15.5,14.6,1080,E07000118,2,1,2019,13.8,
41101,"","",All ages,Female,"",4995,,12.9,11.9,575,E07000119,2,1,2019,10.9,
41101,"","",All ages,Female,"",6655,,15.5,14.5,965,E07000120,2,1,2019,13.6,
41101,"","",All ages,Female,"",8500,,13.2,12.4,1065,E07000121,2,1,2019,11.7,
41101,"","",All ages,Female,"",6665,,14.7,13.8,910,E07000122,2,1,2019,12.9,
41101,"","",All ages,Female,"",11240,,14.5,13.8,1435,E07000123,2,1,2019,13.1,
41101,"","",All ages,Female,"",3630,,12.6,11.5,405,E07000124,2,1,2019,10.4,
41101,"","",All ages,Female,"",4920,,14.3,13.3,645,E07000125,2,1,2019,12.3,
41101,"","",All ages,Female,"",7995,,14.4,13.6,1035,E07000126,2,1,2019,12.8,
41101,"","",All ages,Female,"",8225,,12.8,12,1040,E07000127,2,1,2019,11.3,
41101,"","",All ages,Female,"",7245,,13.4,12.6,895,E07000128,2,1,2019,11.8,
41101,"","",All ages,Female,"",18935,,14.7,14.2,2685,E08000001,2,1,2019,13.7,
41101,"","",All ages,Female,"",13205,,14.1,13.4,1740,E08000002,2,1,2019,12.8,
41101,"","",All ages,Female,"",37920,,13.7,13.3,4865,E08000003,2,1,2019,12.9,
41101,"","",All ages,Female,"",18410,,15.9,15.3,2790,E08000004,2,1,2019,14.8,
41101,"","",All ages,Female,"",16695,,15.4,14.8,2455,E08000005,2,1,2019,14.2,
41101,"","",All ages,Female,"",20500,,12.9,12.4,2665,E08000006,2,1,2019,11.9,
41101,"","",All ages,Female,"",23205,,14,13.5,3165,E08000007,2,1,2019,13,
41101,"","",All ages,Female,"",16100,,14.2,13.6,2180,E08000008,2,1,2019,13,
41101,"","",All ages,Female,"",15680,,14.3,13.7,2135,E08000009,2,1,2019,13.1,
41101,"","",All ages,Female,"",20785,,13.4,12.9,2695,E08000010,2,1,2019,12.4,
41101,"","",All ages,Female,"",14495,,14.5,13.9,2015,E08000011,2,1,2019,13.3,
41101,"","",All ages,Female,"",39165,,16.9,16.5,6430,E08000012,2,1,2019,16.1,
41101,"","",All ages,Female,"",14810,,13.6,13,1925,E08000013,2,1,2019,12.4,
41101,"","",All ages,Female,"",24745,,14.3,13.8,3590,E08000014,2,1,2019,13.4,
41101,"","",All ages,Female,"",25230,,14.9,14.5,3680,E08000015,2,1,2019,14,
41101,"","",All ages,Female,"",195700,,14.2,14.1,27795,E54000008,2,1,2019,13.9,
41101,"","",All ages,Female,"",118515,,13.6,13.3,15540,E54000048,2,1,2019,13.1,
41101,"","",All ages,Persons,"",19455,,13.4,12.9,2480,E06000006,4,1,2019,12.4,
41101,"","",All ages,Persons,"",29740,,13.8,13.4,4040,E06000007,4,1,2019,13,
41101,"","",All ages,Persons,"",22895,,15.5,15,3285,E06000008,4,1,2019,14.5,
41101,"","",All ages,Persons,"",20080,,14,13.5,2705,E06000009,4,1,2019,13,
41101,"","",All ages,Persons,"",46560,,13.6,13.3,6260,E06000049,4,1,2019,13,
41101,"","",All ages,Persons,"",42645,,13.8,13.5,5720,E06000050,4,1,2019,13.1,
41101,"","",All ages,Persons,"",13025,,14.4,13.8,1755,E07000117,4,1,2019,13.1,
41101,"","",All ages,Persons,"",13870,,15.2,14.5,1970,E07000118,4,1,2019,13.9,
41101,"","",All ages,Persons,"",9255,,13.2,12.5,1140,E07000119,4,1,2019,11.8,
41101,"","",All ages,Persons,"",12585,,15.3,14.6,1805,E07000120,4,1,2019,13.9,
41101,"","",All ages,Persons,"",15885,,13.3,12.8,2045,E07000121,4,1,2019,12.2,
41101,"","",All ages,Persons,"",12710,,14.6,13.9,1750,E07000122,4,1,2019,13.3,
41101,"","",All ages,Persons,"",19460,,14.8,14.2,2640,E07000123,4,1,2019,13.7,
41101,"","",All ages,Persons,"",6855,,13.5,12.6,840,E07000124,4,1,2019,11.8,
41101,"","",All ages,Persons,"",9035,,14.1,13.3,1175,E07000125,4,1,2019,12.6,
41101,"","",All ages,Persons,"",13785,,15.3,14.6,1960,E07000126,4,1,2019,14,
41101,"","",All ages,Persons,"",15145,,13,12.5,1975,E07000127,4,1,2019,11.9,
41101,"","",All ages,Persons,"",13275,,13.3,12.7,1680,E07000128,4,1,2019,12.1,
41101,"","",All ages,Persons,"",33555,,14.6,14.2,4705,E08000001,4,1,2019,13.8,
41101,"","",All ages,Persons,"",24470,,13.9,13.5,3230,E08000002,4,1,2019,13,
41101,"","",All ages,Persons,"",70335,,14.1,13.8,9310,E08000003,4,1,2019,13.5,
41101,"","",All ages,Persons,"",34030,,15.9,15.5,5190,E08000004,4,1,2019,15.1,
41101,"","",All ages,Persons,"",30525,,15.2,14.8,4465,E08000005,4,1,2019,14.4,
41101,"","",All ages,Persons,"",35830,,13.2,12.8,4705,E08000006,4,1,2019,12.5,
41101,"","",All ages,Persons,"",41380,,14.1,13.7,5700,E08000007,4,1,2019,13.4,
41101,"","",All ages,Persons,"",29880,,14.4,14,4150,E08000008,4,1,2019,13.5,
41101,"","",All ages,Persons,"",28735,,14.4,13.9,3975,E08000009,4,1,2019,13.5,
41101,"","",All ages,Persons,"",38175,,13.1,12.7,4860,E08000010,4,1,2019,12.4,
41101,"","",All ages,Persons,"",25585,,14.9,14.4,3695,E08000011,4,1,2019,14,
41101,"","",All ages,Persons,"",70510,,16.8,16.5,11615,E08000012,4,1,2019,16.2,
41101,"","",All ages,Persons,"",27015,,13.9,13.5,3665,E08000013,4,1,2019,13.1,
41101,"","",All ages,Persons,"",44180,,14.6,14.3,6595,E08000014,4,1,2019,13.9,
41101,"","",All ages,Persons,"",45005,,15.1,14.7,6680,E08000015,4,1,2019,14.4,
41101,"","",All ages,Persons,"",352795,,14.5,14.4,51090,E54000008,4,1,2019,14.2,
41101,"","",All ages,Persons,"",218755,,13.8,13.7,29470,E54000048,4,1,2019,13.5,
41101,"","",All ages,Male,"",2269930,,15.7,15.7,355529,E92000001,1,1,2020,15.6,
41101,Most deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Male,"",552585,117,16.8,16.7,92665,E92000001,1,1,2020,16.6,1
41101,Second most deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Male,"",477025,117,16.2,16.1,76870,E92000001,1,1,2020,16,2
41101,Average deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Male,"",439550,117,15.5,15.3,67495,E92000001,1,1,2020,15.2,3
41101,Second least deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Male,"",405450,117,15.1,15,60965,E92000001,1,1,2020,14.9,4
41101,Least deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Male,"",368480,117,14.8,14.6,53630,E92000001,1,1,2020,14.5,5
41101,"","",All ages,Female,"",2734201,,15.3,15.2,416828,E92000001,2,1,2020,15.2,
41101,Most deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Female,"",667885,117,16.3,16.2,109155,E92000001,2,1,2020,16.1,1
41101,Second most deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Female,"",576845,117,15.7,15.6,90510,E92000001,2,1,2020,15.5,2
41101,Average deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Female,"",532650,117,15.2,15.1,80370,E92000001,2,1,2020,15,3
41101,Second least deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Female,"",491325,117,14.7,14.6,71550,E92000001,2,1,2020,14.5,4
41101,Least deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Female,"",442815,117,14.4,14.3,62505,E92000001,2,1,2020,14.1,5
41101,"","",All ages,Persons,"",5004131,,15.5,15.4,772357,E92000001,4,1,2020,15.4,
41101,Most deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Persons,"",1220475,117,16.5,16.4,201820,E92000001,4,1,2020,16.4,1
41101,Second most deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Persons,"",1053870,117,15.9,15.8,167375,E92000001,4,1,2020,15.8,2
41101,Average deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Persons,"",972200,117,15.3,15.2,147865,E92000001,4,1,2020,15.1,3
41101,Second least deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Persons,"",896775,117,14.9,14.8,132515,E92000001,4,1,2020,14.7,4
41101,Least deprived quintile,LSOA11 deprivation quintiles in England (IMD2019),All ages,Persons,"",811295,117,14.5,14.4,116135,E92000001,4,1,2020,14.3,5
41101,"","",All ages,Male,"",6160,,15.7,14.7,910,E06000006,1,1,2020,13.8,
41101,"","",All ages,Male,"",8385,,15.6,14.8,1225,E06000007,1,1,2020,14,
41101,"","",All ages,Male,"",8315,,17.2,16.3,1285,E06000008,1,1,2020,15.4,
41101,"","",All ages,Male,"",7145,,15.9,14.9,1035,E06000009,1,1,2020,14,
41101,"","",All ages,Male,"",16740,,15.5,14.9,2560,E06000049,1,1,2020,14.3,
41101,"","",All ages,Male,"",14805,,15.4,14.8,2255,E06000050,1,1,2020,14.2,
41101,"","",All ages,Male,"",4845,,16.5,15.4,725,E07000117,1,1,2020,14.3,
41101,"","",All ages,Male,"",4565,,15.6,14.4,650,E07000118,1,1,2020,13.3,
41101,"","",All ages,Male,"",3280,,14.1,12.8,420,E07000119,1,1,2020,11.6,
41101,"","",All ages,Male,"",4545,,16.8,15.6,670,E07000120,1,1,2020,14.4,
41101,"","",All ages,Male,"",6030,,15.8,14.8,895,E07000121,1,1,2020,13.9,
41101,"","",All ages,Male,"",4520,,16.1,14.9,645,E07000122,1,1,2020,13.8,
41101,"","",All ages,Male,"",6420,,15.5,14.5,900,E07000123,1,1,2020,13.6,
41101,"","",All ages,Male,"",2360,,15.3,13.6,305,E07000124,1,1,2020,12.2,
41101,"","",All ages,Male,"",3245,,16.1,14.6,455,E07000125,1,1,2020,13.3,
41101,"","",All ages,Male,"",4410,,16.2,15,650,E07000126,1,1,2020,13.9,
41101,"","",All ages,Male,"",5190,,14.5,13.5,720,E07000127,1,1,2020,12.5,
41101,"","",All ages,Male,"",4535,,14.4,13.3,595,E07000128,1,1,2020,12.2,
41101,"","",All ages,Male,"",11740,,15.8,15.1,1755,E08000001,1,1,2020,14.4,
41101,"","",All ages,Male,"",8155,,15.9,15.1,1195,E08000002,1,1,2020,14.2,
41101,"","",All ages,Male,"",22885,,15.8,15.3,3360,E08000003,1,1,2020,14.8,
41101,"","",All ages,Male,"",11220,,17.6,16.8,1780,E08000004,1,1,2020,16,
41101,"","",All ages,Male,"",10070,,17.6,16.8,1660,E08000005,1,1,2020,16,
41101,"","",All ages,Male,"",11705,,14.5,13.8,1630,E08000006,1,1,2020,13.2,
41101,"","",All ages,Male,"",13170,,16.1,15.4,2010,E08000007,1,1,2020,14.7,
41101,"","",All ages,Male,"",11490,,15.4,14.7,1665,E08000008,1,1,2020,14,
41101,"","",All ages,Male,"",9110,,14.5,13.7,1230,E08000009,1,1,2020,12.9,
41101,"","",All ages,Male,"",15095,,16.5,15.8,2430,E08000010,1,1,2020,15.2,
41101,"","",All ages,Male,"",9320,,16.1,15.3,1465,E08000011,1,1,2020,14.5,
41101,"","",All ages,Male,"",26955,,18.3,17.8,4885,E08000012,1,1,2020,17.3,
41101,"","",All ages,Male,"",9195,,15.5,14.7,1395,E08000013,1,1,2020,14,
41101,"","",All ages,Male,"",15685,,15.8,15.2,2505,E08000014,1,1,2020,14.6,
41101,"","",All ages,Male,"",16765,,17.1,16.5,2810,E08000015,1,1,2020,15.9,
41101,"","",All ages,Male,"",124545,,16,15.8,20135,E54000008,1,1,2020,15.6,
41101,"","",All ages,Male,"",76645,,15,14.7,11055,E54000048,1,1,2020,14.5,
41101,"","",All ages,Female,"",8170,,16.3,15.4,1270,E06000006,2,1,2020,14.6,
41101,"","",All ages,Female,"",10015,,14.8,14.1,1430,E06000007,2,1,2020,13.4,
41101,"","",All ages,Female,"",9410,,15.7,14.8,1330,E06000008,2,1,2020,14.1,
41101,"","",All ages,Female,"",8420,,15.1,14.2,1170,E06000009,2,1,2020,13.4,
41101,"","",All ages,Female,"",20505,,14.5,13.9,2975,E06000049,2,1,2020,13.4,
41101,"","",All ages,Female,"",18695,,14.6,14,2565,E06000050,2,1,2020,13.5,
41101,"","",All ages,Female,"",5395,,16.4,15.3,810,E07000117,2,1,2020,14.3,
41101,"","",All ages,Female,"",6300,,16.7,15.6,935,E07000118,2,1,2020,14.7,
41101,"","",All ages,Female,"",4080,,14.8,13.6,525,E07000119,2,1,2020,12.4,
41101,"","",All ages,Female,"",5035,,16.3,15.1,730,E07000120,2,1,2020,14.1,
41101,"","",All ages,Female,"",6930,,14.1,13.2,935,E07000121,2,1,2020,12.4,
41101,"","",All ages,Female,"",4970,,14.4,13.4,655,E07000122,2,1,2020,12.4,
41101,"","",All ages,Female,"",9380,,16.3,15.5,1335,E07000123,2,1,2020,14.6,
41101,"","",All ages,Female,"",2755,,16.8,15.2,410,E07000124,2,1,2020,13.8,
41101,"","",All ages,Female,"",3680,,15.9,14.6,520,E07000125,2,1,2020,13.4,
41101,"","",All ages,Female,"",6275,,16.1,15.1,880,E07000126,2,1,2020,14.1,
41101,"","",All ages,Female,"",6070,,14.2,13.2,855,E07000127,2,1,2020,12.4,
41101,"","",All ages,Female,"",5610,,13.6,12.6,690,E07000128,2,1,2020,11.7,
41101,"","",All ages,Female,"",15480,,14.8,14.2,2205,E08000001,2,1,2020,13.6,
41101,"","",All ages,Female,"",9520,,14.7,14,1310,E08000002,2,1,2020,13.2,
41101,"","",All ages,Female,"",26600,,14.1,13.6,3530,E08000003,2,1,2020,13.2,
41101,"","",All ages,Female,"",13570,,16,15.3,1970,E08000004,2,1,2020,14.6,
41101,"","",All ages,Female,"",11965,,16.4,15.7,1830,E08000005,2,1,2020,15,
41101,"","",All ages,Female,"",16225,,12.8,12.3,2070,E08000006,2,1,2020,11.8,
41101,"","",All ages,Female,"",17170,,15.6,15,2620,E08000007,2,1,2020,14.5,
41101,"","",All ages,Female,"",14360,,15.9,15.2,2215,E08000008,2,1,2020,14.6,
41101,"","",All ages,Female,"",11240,,14.8,14.1,1610,E08000009,2,1,2020,13.4,
41101,"","",All ages,Female,"",18035,,15.5,14.9,2820,E08000010,2,1,2020,14.4,
41101,"","",All ages,Female,"",12340,,15.6,14.9,1915,E08000011,2,1,2020,14.3,
41101,"","",All ages,Female,"",32590,,17.8,17.3,5755,E08000012,2,1,2020,16.9,
41101,"","",All ages,Female,"",11930,,15.7,15,1855,E08000013,2,1,2020,14.3,
41101,"","",All ages,Female,"",19550,,14.8,14.3,2985,E08000014,2,1,2020,13.8,
41101,"","",All ages,Female,"",20980,,15.7,15.2,3270,E08000015,2,1,2020,14.7,
41101,"","",All ages,Female,"",155605,,15.3,15.1,24180,E54000008,2,1,2020,15,
41101,"","",All ages,Female,"",92550,,14.6,14.4,12945,E54000048,2,1,2020,14.1,
41101,"","",All ages,Persons,"",14330,,15.8,15.1,2180,E06000006,4,1,2020,14.5,
41101,"","",All ages,Persons,"",18400,,15,14.4,2655,E06000007,4,1,2020,13.9,
41101,"","",All ages,Persons,"",17725,,16.1,15.5,2615,E06000008,4,1,2020,14.9,
41101,"","",All ages,Persons,"",15565,,15.2,14.5,2205,E06000009,4,1,2020,13.9,
41101,"","",All ages,Persons,"",37245,,14.8,14.4,5535,E06000049,4,1,2020,14,
41101,"","",All ages,Persons,"",33495,,14.8,14.4,4820,E06000050,4,1,2020,14,
41101,"","",All ages,Persons,"",10245,,16.1,15.3,1535,E07000117,4,1,2020,14.6,
41101,"","",All ages,Persons,"",10870,,15.9,15.1,1590,E07000118,4,1,2020,14.4,
41101,"","",All ages,Persons,"",7360,,14.1,13.2,945,E07000119,4,1,2020,12.4,
41101,"","",All ages,Persons,"",9580,,16.2,15.4,1400,E07000120,4,1,2020,14.6,
41101,"","",All ages,Persons,"",12960,,14.6,14,1830,E07000121,4,1,2020,13.3,
41101,"","",All ages,Persons,"",9495,,14.9,14.1,1300,E07000122,4,1,2020,13.3,
41101,"","",All ages,Persons,"",15805,,15.7,15.1,2235,E07000123,4,1,2020,14.5,
41101,"","",All ages,Persons,"",5115,,15.6,14.5,715,E07000124,4,1,2020,13.5,
41101,"","",All ages,Persons,"",6925,,15.6,14.6,975,E07000125,4,1,2020,13.7,
41101,"","",All ages,Persons,"",10685,,15.9,15.1,1530,E07000126,4,1,2020,14.3,
41101,"","",All ages,Persons,"",11260,,14,13.4,1575,E07000127,4,1,2020,12.7,
41101,"","",All ages,Persons,"",10145,,13.6,12.9,1290,E07000128,4,1,2020,12.2,
